# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	827821	828486	-	MJEBLD_00772	tolQ	Adventurous gliding motility protein R	COG:COG0811, COG:U, RefSeq:WP_011163385.1, SO:0001217, UniParc:UPI0000224A33, UniRef:UniRef100_Q6MPL4, UniRef:UniRef50_Q6MPL4, UniRef:UniRef90_Q6MPL4
contig_1	cds	828515	830560	-	MJEBLD_00773	fHA	FHA domain-containing protein	COG:COG1716, COG:T, SO:0001217, UniRef:UniRef50_K7YL80, UniRef:UniRef90_K7YL80
contig_1	cds	830635	830943	-	MJEBLD_00774		POTRA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A849WME4, UniRef:UniRef90_A0A1Z3NB28
contig_1	cds	830966	831811	-	MJEBLD_00775	tadD	Adventurous gliding motility protein T	COG:COG5010, COG:W, RefSeq:WP_011163383.1, SO:0001217, UniParc:UPI0000224A31, UniRef:UniRef100_Q6MPL6, UniRef:UniRef50_A0A514X2B0, UniRef:UniRef90_Q6MPL6
contig_1	cds	831811	835011	-	MJEBLD_00776	ybgF	tol-pal system protein YbgF	COG:COG4105, COG:M, GO:0005515, RefSeq:WP_011163382.1, SO:0001217, UniParc:UPI0000224A30, UniRef:UniRef100_Q6MPL7, UniRef:UniRef50_K7YSB6, UniRef:UniRef90_K7YSB6
contig_1	cds	835015	836604	-	MJEBLD_00777		Tetratricopeptide repeat protein	RefSeq:WP_011163381.1, SO:0001217, UniParc:UPI0000224A2F, UniRef:UniRef100_Q6MPL8, UniRef:UniRef50_A0A150WSK7, UniRef:UniRef90_Q6MPL8
contig_1	cds	836601	837401	-	MJEBLD_00778		Outer membrane beta-barrel domain-containing protein	RefSeq:WP_011163380.1, SO:0001217, UniParc:UPI0000224A2E, UniRef:UniRef100_Q6MPL9, UniRef:UniRef50_Q6MPL9, UniRef:UniRef90_Q6MPL9
contig_1	cds	837415	838137	-	MJEBLD_00779		Outer membrane beta-barrel domain-containing protein	RefSeq:WP_011163379.1, SO:0001217, UniParc:UPI0000224A2D, UniRef:UniRef100_Q6MPM0, UniRef:UniRef50_M4V919, UniRef:UniRef90_Q6MPM0
contig_1	cds	838141	838608	-	MJEBLD_00780	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases	COG:COG1778, COG:MR, RefSeq:WP_038452239.1, SO:0001217, UniParc:UPI000570AC5E, UniRef:UniRef100_Q6MPM1, UniRef:UniRef50_M4VP84, UniRef:UniRef90_Q6MPM1
contig_1	cds	838725	839147	-	MJEBLD_00781	mreC	Rod shape-determining protein MreC	RefSeq:WP_011163377.1, SO:0001217, UniParc:UPI0000224A2B, UniRef:UniRef100_Q6MPM2, UniRef:UniRef50_Q6MPM2, UniRef:UniRef90_Q6MPM2
contig_1	cds	839233	840021	+	MJEBLD_00782	hisJ	Glutamine transport system substrate-binding protein	COG:COG0834, COG:ET, RefSeq:WP_011163376.1, SO:0001217, UniParc:UPI0000224A2A, UniRef:UniRef100_Q6MPM3, UniRef:UniRef50_A0A1E5G3Y2, UniRef:UniRef90_Q6MPM3
contig_1	cds	840021	840764	+	MJEBLD_00783	hisM	Polar amino acid transport system permease protein	COG:COG0765, COG:E, RefSeq:WP_011163375.1, SO:0001217, UniParc:UPI0000224A29, UniRef:UniRef100_Q6MPM4, UniRef:UniRef50_A0A0N1JSI2, UniRef:UniRef90_Q6MPM4
contig_1	cds	840761	841504	+	MJEBLD_00784	glnQ	Amino acid ABC transporter ATP-binding protein	COG:COG1126, COG:E, RefSeq:WP_011163374.1, SO:0001217, UniParc:UPI0000224A28, UniRef:UniRef100_Q6MPM5, UniRef:UniRef50_P02915, UniRef:UniRef90_K7YUY9
contig_1	cds	841628	842992	+	MJEBLD_00785		Periplasmic protein	RefSeq:WP_011163373.1, SO:0001217, UniParc:UPI0000224A27, UniRef:UniRef100_Q6MPM6, UniRef:UniRef50_A0A150WP15, UniRef:UniRef90_Q6MPM6
contig_1	cds	842989	843774	-	MJEBLD_00786		VTC domain-containing protein	RefSeq:WP_011163372.1, SO:0001217, UniParc:UPI0000224A26, UniRef:UniRef100_Q6MPM7, UniRef:UniRef50_Q6MPM7, UniRef:UniRef90_Q6MPM7
contig_1	cds	843771	844931	-	MJEBLD_00787		Outer membrane protein	RefSeq:WP_011163371.1, SO:0001217, UniParc:UPI0000224A25, UniRef:UniRef100_Q6MPM8, UniRef:UniRef50_A0A1Z3NB26, UniRef:UniRef90_K7YL69
contig_1	cds	844931	846679	-	MJEBLD_00788	emrA	Fusaric acid resistance protein	COG:COG1566, COG:V, RefSeq:WP_011163370.1, SO:0001217, UniParc:UPI0000224A24, UniRef:UniRef100_Q6MPM9, UniRef:UniRef50_Q6MPM9, UniRef:UniRef90_Q6MPM9
contig_1	cds	846681	847364	-	MJEBLD_00789	sapB	DUF4956 domain-containing protein	COG:COG1285, COG:P, RefSeq:WP_011163369.1, SO:0001217, UniParc:UPI0000224A23, UniRef:UniRef100_Q6MPN0, UniRef:UniRef50_Q6MPN0, UniRef:UniRef90_Q6MPN0
contig_1	cds	847635	848945	+	MJEBLD_00790	dacB	D-alanyl-D-alanine carboxypeptidase	COG:COG2027, COG:M, RefSeq:WP_011163367.1, SO:0001217, UniParc:UPI0000224A21, UniRef:UniRef100_Q6MPN2, UniRef:UniRef50_Q6MPN2, UniRef:UniRef90_Q6MPN2
contig_1	cds	848949	849593	-	MJEBLD_00791		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011163366.1, SO:0001217, UniParc:UPI0000224A20, UniRef:UniRef100_Q6MPN3, UniRef:UniRef50_Q6MPN3, UniRef:UniRef90_Q6MPN3
contig_1	cds	849735	851846	+	MJEBLD_00792	yliI	L-sorbosone dehydrogenase	COG:COG2133, COG:G, RefSeq:WP_011163365.1, SO:0001217, UniParc:UPI0000224A1F, UniRef:UniRef100_Q6MPN4, UniRef:UniRef50_Q6MPN4, UniRef:UniRef90_Q6MPN4
contig_1	cds	852011	853057	+	MJEBLD_00793		Lipoprotein	RefSeq:WP_011163364.1, SO:0001217, UniParc:UPI0000224A1E, UniRef:UniRef100_Q6MPN5, UniRef:UniRef50_K7YUY2, UniRef:UniRef90_K7YUY2
contig_1	cds	852952	853194	-	MJEBLD_00794		hypothetical protein	
contig_1	tRNA	853411	853486	-	MJEBLD_00795	trnA	tRNA-Ala(ggc)	SO:0000254
contig_1	cds	853530	854009	+	MJEBLD_00796	wzb	Phosphotyrosine protein phosphatase	COG:COG0394, COG:T, RefSeq:WP_038451546.1, SO:0001217, UniParc:UPI00045C023D, UniRef:UniRef100_Q6MPN6, UniRef:UniRef50_Q6MPN6, UniRef:UniRef90_Q6MPN6
contig_1	cds	854006	854491	-	MJEBLD_00797	ydeE	AraC family transcriptional regulator	COG:COG3708, COG:K, RefSeq:WP_011163362.1, SO:0001217, UniParc:UPI0000224A1C, UniRef:UniRef100_Q6MPN7, UniRef:UniRef50_K7YL61, UniRef:UniRef90_K7YL61
contig_1	cds	854507	854872	-	MJEBLD_00798	yHS	TRASH transcription regulator C-terminal prokaryotic domain-containing protein	COG:COG3350, COG:P, RefSeq:WP_011163361.1, SO:0001217, UniParc:UPI0000224A1B, UniRef:UniRef100_Q6MPN8, UniRef:UniRef50_Q6MPN8, UniRef:UniRef90_Q6MPN8
contig_1	cds	854954	855934	-	MJEBLD_00799		Polysialic acid capsule expression protein	COG:COG2905, COG:T, RefSeq:WP_011163360.1, SO:0001217, UniParc:UPI0000224A1A, UniRef:UniRef100_Q6MPN9, UniRef:UniRef50_Q6MPN9, UniRef:UniRef90_Q6MPN9
contig_1	cds	855952	857616	-	MJEBLD_00800	pyrG	CTP synthase	COG:COG0504, COG:F, EC:6.3.4.2, GO:0003883, GO:0006221, GO:0006241, KEGG:K01937, RefSeq:WP_264358378.1, SO:0001217, UniParc:UPI0000224A19, UniRef:UniRef100_UPI0000224A19, UniRef:UniRef50_Q1IKC9, UniRef:UniRef90_K7YS97
contig_1	cds	857616	858359	-	MJEBLD_00801	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	COG:COG1212, COG:M, EC:2.7.7.38, GO:0005829, GO:0008690, GO:0009103, GO:0009244, GO:0033468, KEGG:K00979, RefSeq:WP_011163358.1, SO:0001217, UniParc:UPI0000224A18, UniRef:UniRef100_Q6MPP1, UniRef:UniRef50_Q6MPP1, UniRef:UniRef90_Q6MPP1
contig_1	cds	858356	858958	-	MJEBLD_00802	yihA	ribosome biogenesis GTP-binding protein YihA/YsxC	COG:COG0218, COG:D, GO:0000917, GO:0003924, GO:0005525, GO:0005737, GO:0005829, GO:0042254, GO:0043022, GO:0046872, SO:0001217, UniParc:UPI0000224A17, UniRef:UniRef100_Q6MPP2, UniRef:UniRef50_Q6MPP2, UniRef:UniRef90_Q6MPP2
contig_1	cds	859116	860345	+	MJEBLD_00803	atoC	Nitrogen assimilation regulatory protein	COG:COG2204, COG:T, RefSeq:WP_011163356.1, SO:0001217, UniParc:UPI0000224A16, UniRef:UniRef100_Q6MPP3, UniRef:UniRef50_A0A1F3SDG4, UniRef:UniRef90_Q6MPP3
contig_1	cds	860335	861318	-	MJEBLD_00804	fliL	Flagellar protein FliL	KEGG:K02415, RefSeq:WP_041583462.1, SO:0001217, UniParc:UPI00031480C8, UniRef:UniRef100_Q6MPP4, UniRef:UniRef50_K7Z7Y9, UniRef:UniRef90_K7Z7Y9
contig_1	cds	861425	862063	+	MJEBLD_00805		Lipoprotein	RefSeq:WP_038451535.1, SO:0001217, UniParc:UPI0003195111, UniRef:UniRef100_Q6MPP5, UniRef:UniRef50_A0A514WTK3, UniRef:UniRef90_K7YS94
contig_1	cds	862073	864664	-	MJEBLD_00806	polA	DNA polymerase I	COG:COG0749, COG:L, EC:2.7.7.7, GO:0003676, GO:0003677, GO:0003887, GO:0006261, GO:0008408, RefSeq:WP_011163353.1, SO:0001217, UniParc:UPI0000224A13, UniRef:UniRef100_Q6MPP6, UniRef:UniRef50_A0A952NQ34, UniRef:UniRef90_Q6MPP6
contig_1	cds	864728	865033	-	MJEBLD_00807		HTH cro/C1-type domain-containing protein	RefSeq:WP_011163352.1, SO:0001217, UniParc:UPI0000224A12, UniRef:UniRef100_Q6MPP7, UniRef:UniRef50_Q6MPP7, UniRef:UniRef90_Q6MPP7
contig_1	cds	865133	865438	-	MJEBLD_00808		Septum formation initiator	RefSeq:WP_011163351.1, SO:0001217, UniParc:UPI0000224A11, UniRef:UniRef100_Q6MPP8, UniRef:UniRef50_Q6MPP8, UniRef:UniRef90_Q6MPP8
contig_1	cds	865593	866078	+	MJEBLD_00809	aNKYR	Ankyrin domain protein	COG:COG0666, COG:T, RefSeq:WP_011163350.1, SO:0001217, UniParc:UPI0000224A10, UniRef:UniRef100_Q6MPP9, UniRef:UniRef50_Q6MPP9, UniRef:UniRef90_Q6MPP9
contig_1	cds	866082	867515	+	MJEBLD_00810	katE	Catalase	COG:COG0753, COG:P, RefSeq:WP_011163349.1, SO:0001217, UniParc:UPI0000224A0F, UniRef:UniRef100_Q6MPQ0, UniRef:UniRef50_A0A1J1ILA1, UniRef:UniRef90_K7YS91
contig_1	cds	867553	867930	-	MJEBLD_00811		Cupin type-2 domain-containing protein	RefSeq:WP_011163348.1, SO:0001217, UniParc:UPI0000224A0E, UniRef:UniRef100_Q6MPQ1, UniRef:UniRef50_A0A1Z3NB30, UniRef:UniRef90_A0A1Z3NB30
contig_1	cds	868226	869494	-	MJEBLD_00812	eno	phosphopyruvate hydratase	COG:COG0148, COG:G, EC:4.2.1.11, GO:0000015, GO:0000287, GO:0004634, GO:0005576, GO:0006096, GO:0009986, KEGG:K01689, RefSeq:WP_011163347.1, SO:0001217, UniParc:UPI0000224A0D, UniRef:UniRef100_Q6MPQ2, UniRef:UniRef50_Q3JCT1, UniRef:UniRef90_Q6MPQ2
contig_1	cds	869487	870512	-	MJEBLD_00813		hypothetical protein	RefSeq:WP_011163346.1, SO:0001217, UniParc:UPI0000224A0C, UniRef:UniRef100_Q6MPQ3, UniRef:UniRef50_M4V904, UniRef:UniRef90_K7YUX0
contig_1	cds	870639	871745	-	MJEBLD_00814	cpaF	CpaF protein	COG:COG4962, COG:W, EC:7.4.2.8, KEGG:K02283, RefSeq:WP_011163345.1, SO:0001217, UniParc:UPI0000224A0B, UniRef:UniRef100_Q6MPQ4, UniRef:UniRef50_Q6MPQ4, UniRef:UniRef90_Q6MPQ4
contig_1	cds	871770	872282	-	MJEBLD_00815		EfeO-type cupredoxin-like domain-containing protein	RefSeq:WP_226988005.1, SO:0001217, UniParc:UPI001D059A61, UniRef:UniRef100_UPI001D059A61, UniRef:UniRef50_Q6MPQ5, UniRef:UniRef90_Q6MPQ5
contig_1	cds	872242	872520	-	MJEBLD_00816		Cytochrome P450-like protein	RefSeq:WP_011163343.1, SO:0001217, UniParc:UPI0000224A09, UniRef:UniRef100_Q6MPQ6, UniRef:UniRef50_M4V6C6, UniRef:UniRef90_Q6MPQ6
contig_1	cds	872690	873280	-	MJEBLD_00817		hypothetical protein	SO:0001217, UniRef:UniRef50_Q6MPQ7, UniRef:UniRef90_Q6MPQ7
contig_1	cds	873454	874236	+	MJEBLD_00818	dsbG	Disulfide interchange protein	COG:COG1651, COG:O, RefSeq:WP_011163341.1, SO:0001217, UniParc:UPI0000224A07, UniRef:UniRef100_Q6MPQ8, UniRef:UniRef50_M4V8Z8, UniRef:UniRef90_Q6MPQ8
contig_1	cds	874351	874734	+	MJEBLD_00819		HEPN domain-containing protein	RefSeq:WP_011163340.1, SO:0001217, UniParc:UPI0000224A06, UniRef:UniRef100_Q6MPQ9, UniRef:UniRef50_Q6MPQ9, UniRef:UniRef90_Q6MPQ9
contig_1	cds	874738	875082	-	MJEBLD_00820		Lipoprotein	RefSeq:WP_011163339.1, SO:0001217, UniParc:UPI0000224A05, UniRef:UniRef100_Q6MPR0, UniRef:UniRef50_Q6MPR0, UniRef:UniRef90_Q6MPR0
contig_1	cds	875082	876041	-	MJEBLD_00821	tonB	TonB dependent receptor domain-containing protein	RefSeq:WP_011163338.1, SO:0001217, UniParc:UPI0000224A04, UniRef:UniRef100_Q6MPR1, UniRef:UniRef50_K7ZEH0, UniRef:UniRef90_K7ZEH0
contig_1	cds	876140	876604	-	MJEBLD_00822		hypothetical protein	RefSeq:WP_011163337.1, SO:0001217, UniParc:UPI0000224A03, UniRef:UniRef100_Q6MPR2, UniRef:UniRef50_Q6MPR2, UniRef:UniRef90_Q6MPR2
contig_1	cds	876733	877497	-	MJEBLD_00823		Murein L,D-transpeptidase catalytic domain family protein	RefSeq:WP_011163336.1, SO:0001217, UniParc:UPI0000224A02, UniRef:UniRef100_Q6MPR3, UniRef:UniRef50_Q6MPR3, UniRef:UniRef90_Q6MPR3
contig_1	cds	877683	878414	-	MJEBLD_00824	sfsA	DNA/RNA nuclease SfsA	COG:COG1489, COG:GT, GO:0003677, KEGG:K06206, RefSeq:WP_011163335.1, SO:0001217, UniParc:UPI0000224A01, UniRef:UniRef100_P61662, UniRef:UniRef50_P61662, UniRef:UniRef90_P61662
contig_1	cds	878582	880279	+	MJEBLD_00825	sucB	dihydrolipoyllysine-residue succinyltransferase	COG:C, COG:COG0508, EC:2.3.1.61, GO:0004149, GO:0006099, GO:0045252, SO:0001217, UniRef:UniRef50_A0A1F3TV20, UniRef:UniRef90_Q6MPR6
contig_1	cds	880346	881767	+	MJEBLD_00826	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0050660, RefSeq:WP_011163332.1, SO:0001217, UniParc:UPI00002249FE, UniRef:UniRef100_Q6MPR7, UniRef:UniRef50_A0A084J3S7, UniRef:UniRef90_Q6MPR7
contig_1	cds	881848	882576	+	MJEBLD_00827	hisJ	ABC-transporter, periplasmic domain	COG:COG0834, COG:ET, RefSeq:WP_011163331.1, SO:0001217, UniParc:UPI00002249FD, UniRef:UniRef100_Q6MPR8, UniRef:UniRef50_A0A940L840, UniRef:UniRef90_Q6MPR8
contig_1	cds	882714	883352	+	MJEBLD_00828		DUF2612 domain-containing protein	RefSeq:WP_011163330.1, SO:0001217, UniParc:UPI00002249FC, UniRef:UniRef100_Q6MPR9, UniRef:UniRef50_A0A940L116, UniRef:UniRef90_Q6MPR9
contig_1	cds	883447	883872	+	MJEBLD_00829		DUF3011 domain-containing protein	RefSeq:WP_231839275.1, SO:0001217, UniParc:UPI00030A76E2, UniRef:UniRef100_Q6MPS0, UniRef:UniRef50_K7YUW4, UniRef:UniRef90_K7YUW4
contig_1	cds	883946	884677	-	MJEBLD_00830		Lipoprotein	RefSeq:WP_011163328.1, SO:0001217, UniParc:UPI00002249FA, UniRef:UniRef100_Q6MPS1, UniRef:UniRef50_K7Z7X5, UniRef:UniRef90_Q6MPS1
contig_1	cds	884843	885643	+	MJEBLD_00831	yjiK	Uncharacterized Ca-binding beta-propeller protein YjiK	COG:COG3204, COG:R, RefSeq:WP_011163327.1, SO:0001217, UniParc:UPI00002249F9, UniRef:UniRef100_Q6MPS2, UniRef:UniRef50_Q6MPS2, UniRef:UniRef90_Q6MPS2
contig_1	cds	885663	886412	-	MJEBLD_00832	oca4	Tyrosine specific protein phosphatase	COG:COG2365, COG:T, RefSeq:WP_011163326.1, SO:0001217, UniParc:UPI00002249F8, UniRef:UniRef100_Q6MPS3, UniRef:UniRef50_Q6MPS3, UniRef:UniRef90_Q6MPS3
contig_1	cds	886436	887683	+	MJEBLD_00833		Cytochrome c domain-containing protein	SO:0001217, UniParc:UPI00002249F7, UniRef:UniRef100_Q6MPS4, UniRef:UniRef50_K7YL40, UniRef:UniRef90_K7YL40
contig_1	cds	887964	889598	-	MJEBLD_00834		Leucyl-rRNA synthetase	RefSeq:WP_011163324.1, SO:0001217, UniParc:UPI00002249F6, UniRef:UniRef100_Q6MPS5, UniRef:UniRef50_A0A940L339, UniRef:UniRef90_Q6MPS5
contig_1	cds	889804	890463	+	MJEBLD_00835	lipB	lipoyl(octanoyl) transferase LipB	COG:COG0321, COG:H, EC:2.3.1.181, GO:0005737, GO:0009249, GO:0033819, RefSeq:WP_038451513.1, SO:0001217, UniParc:UPI00004C8054, UniRef:UniRef100_Q6MPS6, UniRef:UniRef50_Q6MPS6, UniRef:UniRef90_Q6MPS6
contig_1	cds	890560	890991	-	MJEBLD_00836	doxX	DoxD-like family protein	COG:COG2259, COG:S, RefSeq:WP_226988002.1, SO:0001217, UniParc:UPI00031C3BF1, UniRef:UniRef100_Q6MPS7, UniRef:UniRef50_M4VE58, UniRef:UniRef90_K7ZEG6
contig_1	cds	891061	891489	-	MJEBLD_00837		BLUF domain-containing protein	RefSeq:WP_011163321.1, SO:0001217, UniParc:UPI00002249F3, UniRef:UniRef100_Q6MPS8, UniRef:UniRef50_Q6MPS8, UniRef:UniRef90_Q6MPS8
contig_1	cds	891486	891905	-	MJEBLD_00838	maoC	MaoC family protein	COG:COG2030, COG:I, RefSeq:WP_011163320.1, SO:0001217, UniParc:UPI00002249F2, UniRef:UniRef100_Q6MPS9, UniRef:UniRef50_Q6MPS9, UniRef:UniRef90_Q6MPS9
contig_1	cds	891924	893267	-	MJEBLD_00839	ylaK	PhoH-like ATPase	COG:COG1875, COG:R, KEGG:K07175, RefSeq:WP_011163319.1, SO:0001217, UniParc:UPI00002249F1, UniRef:UniRef100_Q6MPT0, UniRef:UniRef50_A0A0D6QKV6, UniRef:UniRef90_K7Z7X1
contig_1	cds	893409	893918	-	MJEBLD_00840	pilZ	PilZ domain-containing protein	RefSeq:WP_011163318.1, SO:0001217, UniParc:UPI00002249F0, UniRef:UniRef100_Q6MPT1, UniRef:UniRef50_M4VA61, UniRef:UniRef90_K7YS69
contig_1	cds	894044	894898	+	MJEBLD_00841	tonB	TonB protein	COG:COG0810, COG:M, RefSeq:WP_144314056.1, SO:0001217, UniParc:UPI0002D68FB1, UniRef:UniRef100_Q6MPT2, UniRef:UniRef50_A0A150WJ19, UniRef:UniRef90_Q6MPT2
contig_1	cds	894895	895614	-	MJEBLD_00842		DUF3750 domain-containing protein	RefSeq:WP_041583461.1, SO:0001217, UniParc:UPI0005A150E5, UniRef:UniRef100_Q6MPT3, UniRef:UniRef50_A0A2H0ICC7, UniRef:UniRef90_A0A1Z3NB75
contig_1	cds	895677	896093	-	MJEBLD_00843	msrB	Peptide methionine sulfoxide reductase MsrB	COG:COG0229, COG:O, RefSeq:WP_011163315.1, SO:0001217, UniParc:UPI00002249ED, UniRef:UniRef100_Q6MPT4, UniRef:UniRef50_Q6MPT4, UniRef:UniRef90_Q6MPT4
contig_1	cds	896181	896753	+	MJEBLD_00844		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011163314.1, SO:0001217, UniParc:UPI00002249EC, UniRef:UniRef100_Q6MPT5, UniRef:UniRef50_Q6MPT5, UniRef:UniRef90_Q6MPT5
contig_1	cds	896750	897799	+	MJEBLD_00845		Putative aminopeptidase	COG:COG4324, COG:R, RefSeq:WP_011163313.1, SO:0001217, UniParc:UPI00002249EB, UniRef:UniRef100_Q6MPT6, UniRef:UniRef50_A0A514XP70, UniRef:UniRef90_Q6MPT6
contig_1	cds	898157	898690	+	MJEBLD_00846		Putative protease	RefSeq:WP_011163312.1, SO:0001217, UniParc:UPI00002249EA, UniRef:UniRef100_Q6MPT7, UniRef:UniRef50_Q6MJ53, UniRef:UniRef90_Q6MPT7
contig_1	cds	898748	901414	+	MJEBLD_00847		Secreted protein	SO:0001217, UniRef:UniRef50_Q6MPT8, UniRef:UniRef90_Q6MPT8
contig_1	cds	901414	902004	+	MJEBLD_00848		Putative cation-transporting ATPase	RefSeq:WP_011163310.1, SO:0001217, UniParc:UPI00002249E8, UniRef:UniRef100_Q6MPT9, UniRef:UniRef50_Q6MPT9, UniRef:UniRef90_Q6MPT9
contig_1	cds	902035	903063	+	MJEBLD_00849		Putative protease	RefSeq:WP_011163309.1, SO:0001217, UniParc:UPI00002249E7, UniRef:UniRef100_Q6MPU0, UniRef:UniRef50_Q6MPU0, UniRef:UniRef90_Q6MPU0
contig_1	cds	903096	904667	+	MJEBLD_00850		hypothetical protein	RefSeq:WP_011163308.1, SO:0001217, UniParc:UPI00002249E6, UniRef:UniRef100_Q6MPU1, UniRef:UniRef50_K7ZEF8, UniRef:UniRef90_K7ZEF8
contig_1	cds	904670	905503	+	MJEBLD_00851		Pilus assembly protein	RefSeq:WP_011163307.1, SO:0001217, UniParc:UPI00002249E5, UniRef:UniRef100_Q6MPU2, UniRef:UniRef50_K7YL09, UniRef:UniRef90_Q6MPU2
contig_1	cds	905512	906702	+	MJEBLD_00852		hypothetical protein	RefSeq:WP_367143688.1, SO:0001217, UniParc:UPI00269AE743, UniRef:UniRef100_UPI00269AE743, UniRef:UniRef50_K7YUT4, UniRef:UniRef90_K7YUT4
contig_1	cds	906693	907094	+	MJEBLD_00853		hypothetical protein	RefSeq:WP_231839272.1, SO:0001217, UniParc:UPI0002DF6032, UniRef:UniRef100_UPI0002DF6032, UniRef:UniRef50_K7Z7U9, UniRef:UniRef90_K7Z7U9
contig_1	cds	907139	907624	-	MJEBLD_00854		Periplasmic heavy metal sensor	SO:0001217, UniParc:UPI00002249E2, UniRef:UniRef100_Q6MPU5, UniRef:UniRef50_A0A0B8WG18, UniRef:UniRef90_Q6MPU5
contig_1	cds	907649	908128	-	MJEBLD_00855		DUF3619 domain-containing protein	RefSeq:WP_011163303.1, SO:0001217, UniParc:UPI00002249E1, UniRef:UniRef100_Q6MPU6, UniRef:UniRef50_A0A514XLQ6, UniRef:UniRef90_K7ZEF6
contig_1	cds	908135	908755	-	MJEBLD_00856	rpoE	RNA polymerase sigma factor	COG:COG1595, COG:K, RefSeq:WP_011163302.1, SO:0001217, UniParc:UPI00002249E0, UniRef:UniRef100_Q6MPU7, UniRef:UniRef50_A0A924ZI52, UniRef:UniRef90_Q6MPU7
contig_1	cds	909199	910131	-	MJEBLD_00857	gGDEF	GGDEF domain protein	COG:COG2199, COG:T, RefSeq:WP_041583460.1, SO:0001217, UniParc:UPI00031DEBF8, UniRef:UniRef100_Q6MPU8, UniRef:UniRef50_A0A1W9HMH6, UniRef:UniRef90_Q6MPU8
contig_1	cds	910169	911386	-	MJEBLD_00858	pgi	Glucose-6-phosphate isomerase	COG:COG0166, COG:G, RefSeq:WP_144313924.1, SO:0001217, UniParc:UPI0002DDA87D, UniRef:UniRef100_Q6MPU9, UniRef:UniRef50_Q6MPU9, UniRef:UniRef90_Q6MPU9
contig_1	cds	911627	912766	-	MJEBLD_00859		Calcineurin-like phosphoesterase domain-containing protein	RefSeq:WP_011163299.1, SO:0001217, UniParc:UPI00002249DD, UniRef:UniRef100_Q6MPV0, UniRef:UniRef50_A0A1W9HLX7, UniRef:UniRef90_K7YS35
contig_1	cds	912768	914114	-	MJEBLD_00860	smc	Chromosome segregation ATPase Smc	COG:COG1196, COG:D, RefSeq:WP_011163298.1, SO:0001217, UniParc:UPI00002249DC, UniRef:UniRef100_Q6MPV1, UniRef:UniRef50_A0A952TSF4, UniRef:UniRef90_Q6MPV1
contig_1	cds	914179	914331	-	MJEBLD_00861		hypothetical protein	RefSeq:WP_011163297.1, SO:0001217, UniParc:UPI00002249DB, UniRef:UniRef100_Q6MPV2, UniRef:UniRef50_Q6MPV2, UniRef:UniRef90_Q6MPV2
contig_1	cds	914609	916411	+	MJEBLD_00862	pldB	Putative esterase/lipase	COG:COG2267, COG:I, RefSeq:WP_011163296.1, SO:0001217, UniParc:UPI00002249DA, UniRef:UniRef100_Q6MPV3, UniRef:UniRef50_Q6MPV3, UniRef:UniRef90_Q6MPV3
contig_1	cds	916418	918106	+	MJEBLD_00863	betA	Cholesterol oxidase	COG:COG2303, COG:IR, EC:1.1.3.6, KEGG:K03333, RefSeq:WP_011163295.1, SO:0001217, UniParc:UPI00002249D9, UniRef:UniRef100_Q6MPV4, UniRef:UniRef50_Q6MPV4, UniRef:UniRef90_Q6MPV4
contig_1	cds	918145	919050	-	MJEBLD_00864		Lipoprotein	RefSeq:WP_011163294.1, SO:0001217, UniParc:UPI00002249D8, UniRef:UniRef100_Q6MPV5, UniRef:UniRef50_Q6MPV5, UniRef:UniRef90_Q6MPV5
contig_1	cds	919221	920129	-	MJEBLD_00865	rbsK	Carbohydrate kinase, PfkB family	COG:COG0524, COG:G, RefSeq:WP_011163293.1, SO:0001217, UniParc:UPI00002249D7, UniRef:UniRef100_Q6MPV6, UniRef:UniRef50_A0A958MQ85, UniRef:UniRef90_Q6MPV6
contig_1	cds	920140	921339	-	MJEBLD_00866	rlmN	23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	COG:COG0820, COG:J, EC:2.1.1.192, GO:0000049, GO:0002935, GO:0005737, GO:0008757, GO:0016433, GO:0019843, GO:0030488, GO:0046872, GO:0051539, GO:0070040, GO:0070475, KEGG:K06941, RefSeq:WP_011163292.1, SO:0001217, UniParc:UPI00002249D6, UniRef:UniRef100_Q6MPV7, UniRef:UniRef50_Q6MPV7, UniRef:UniRef90_Q6MPV7
contig_1	cds	921659	922810	+	MJEBLD_00867	araJ	Major facilitator superfamily (MFS) profile domain-containing protein	COG:COG2814, COG:G, RefSeq:WP_144313922.1, SO:0001217, UniParc:UPI0002D52C22, UniRef:UniRef100_Q6MPV8, UniRef:UniRef50_Q6MPV8, UniRef:UniRef90_Q6MPV8
contig_1	cds	922801	923601	+	MJEBLD_00868		Peptidase C39-like domain-containing protein	RefSeq:WP_011163290.1, SO:0001217, UniParc:UPI00002249D4, UniRef:UniRef100_Q6MPV9, UniRef:UniRef50_K7YS23, UniRef:UniRef90_K7YS23
