# Annotated with Bakta
# Software: v1.11.4
# Database: v6.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_2	cds	829231	829905	-	DLEPHM_00765	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, GO:0016020, KEGG:K03100, RefSeq:WP_011163401.1, SO:0001217, UniParc:UPI0000224A43, UniRef:UniRef100_Q6MPJ9, UniRef:UniRef50_A0A2H0WF22, UniRef:UniRef90_Q6MPJ9
contig_2	cds	829982	830689	-	DLEPHM_00766	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, GO:0016020, KEGG:K03100, RefSeq:WP_011163400.1, SO:0001217, UniParc:UPI0000224A42, UniRef:UniRef100_Q6MPK0, UniRef:UniRef50_A0A514XLB6, UniRef:UniRef90_Q6MPK0
contig_2	cds	830690	831478	-	DLEPHM_00767	lepB	signal peptidase I	COG:COG0681, COG:U, EC:3.4.21.89, GO:0004252, GO:0006465, GO:0009306, GO:0016020, KEGG:K03100, RefSeq:WP_011163399.1, SO:0001217, UniParc:UPI0000224A41, UniRef:UniRef100_Q6MPK1, UniRef:UniRef50_Q6MPK1, UniRef:UniRef90_Q6MPK1
contig_2	cds	831489	833288	-	DLEPHM_00768	lepA	translation elongation factor 4	COG:COG0481, COG:J, EC:3.6.5.n1, GO:0003746, GO:0003924, GO:0005525, GO:0005886, GO:0043022, GO:0045727, GO:1990606, RefSeq:WP_038451587.1, SO:0001217, UniParc:UPI00004CE1C0, UniRef:UniRef100_P60930, UniRef:UniRef50_B1X3K4, UniRef:UniRef90_P60930
contig_2	cds	833362	834525	-	DLEPHM_00769	metK	methionine adenosyltransferase	COG:COG0192, COG:H, EC:2.5.1.6, GO:0000287, GO:0004478, GO:0005524, GO:0005737, GO:0006556, GO:0006730, KEGG:K00789, RefSeq:WP_011163397.1, SO:0001217, UniParc:UPI0000224A3F, UniRef:UniRef100_Q6MPK2, UniRef:UniRef50_Q8KEG7, UniRef:UniRef90_Q6MPK2
contig_2	cds	834650	835255	-	DLEPHM_00770		DUF2157 domain-containing protein	RefSeq:WP_157865646.1, SO:0001217, UniParc:UPI0003150D52, UniRef:UniRef100_UPI0003150D52, UniRef:UniRef50_A0A162FTC8, UniRef:UniRef90_Q6MPK3
contig_2	cds	835332	835682	-	DLEPHM_00771	hpf	ribosome hibernation-promoting factor, HPF/YfiA family	COG:COG1544, COG:J, GO:0005840, GO:0045182, RefSeq:WP_011163395.1, SO:0001217, UniParc:UPI0000224A3D, UniRef:UniRef100_Q6MPK4, UniRef:UniRef50_K7ZEI8, UniRef:UniRef90_K7ZEI8
contig_2	cds	835776	836300	-	DLEPHM_00772		TPR domain-containing protein	RefSeq:WP_338621288.1, SO:0001217, UniParc:UPI0002E38831, UniRef:UniRef100_Q6MPK5, UniRef:UniRef50_K7YL86, UniRef:UniRef90_K7YL86
contig_2	cds	836342	836923	-	DLEPHM_00773	mtnN	Putative MTA/SAH nucleosidase	COG:COG0775, COG:FH, EC:3.2.2.9, KEGG:K01243, RefSeq:WP_226988008.1, SO:0001217, UniParc:UPI0002F13E30, UniRef:UniRef100_A0A1Z3NDJ6, UniRef:UniRef50_N8YDD4, UniRef:UniRef90_Q6MPK6
contig_2	cds	836910	837407	-	DLEPHM_00774	apt	adenine phosphoribosyltransferase	COG:COG0503, COG:F, EC:2.4.2.7, GO:0002055, GO:0003999, GO:0005737, GO:0006166, GO:0006168, GO:0009116, GO:0016208, GO:0044209, KEGG:K00759, RefSeq:WP_011163392.1, SO:0001217, UniParc:UPI0000224A3A, UniRef:UniRef100_Q6MPK7, UniRef:UniRef50_Q6MPK7, UniRef:UniRef90_Q6MPK7
contig_2	cds	837471	838295	-	DLEPHM_00775	hisJ	ABC-type transporter, periplasmic domain	COG:COG0834, COG:ET, RefSeq:WP_011163391.1, SO:0001217, UniParc:UPI0000224A39, UniRef:UniRef100_Q6MPK8, UniRef:UniRef50_A0A514XJE0, UniRef:UniRef90_Q6MPK8
contig_2	cds	838626	840062	-	DLEPHM_00776	rpoN	RNA polymerase factor sigma-54	COG:COG1508, COG:K, GO:0006352, GO:0016987, KEGG:K03092, RefSeq:WP_011163390.1, SO:0001217, UniParc:UPI0000224A38, UniRef:UniRef100_Q6MPK9, UniRef:UniRef50_A0A2G6J1D3, UniRef:UniRef90_Q6MPK9
contig_2	cds	840105	840827	-	DLEPHM_00777	lptB	LPS export ABC transporter ATP-binding protein	COG:COG1137, COG:M, EC:7.5.2.5, GO:0015221, GO:0015920, GO:0042626, GO:0043190, RefSeq:WP_011163389.1, SO:0001217, UniParc:UPI0000224A37, UniRef:UniRef100_Q6MPL0, UniRef:UniRef50_P24693, UniRef:UniRef90_Q6MPL0
contig_2	cds	840824	841840	-	DLEPHM_00778	lptC	LPS export ABC transporter periplasmic protein LptC	GO:0005886, GO:0015221, GO:0015920, RefSeq:WP_038451572.1, SO:0001217, UniParc:UPI00031D1BAC, UniRef:UniRef100_Q6MPL1, UniRef:UniRef50_Q6MPL1, UniRef:UniRef90_Q6MPL1
contig_2	cds	841958	842548	-	DLEPHM_00779		Adventurous gliding motility protein S	RefSeq:WP_011163387.1, SO:0001217, UniParc:UPI0000224A35, UniRef:UniRef100_Q6MPL2, UniRef:UniRef50_A0A150WSE9, UniRef:UniRef90_Q6MPL2
contig_2	cds	842548	843024	-	DLEPHM_00780	tolR	TolR protein	COG:COG0848, COG:U, RefSeq:WP_011163386.1, SO:0001217, UniParc:UPI0000224A34, UniRef:UniRef100_Q6MPL3, UniRef:UniRef50_A0A1W9HI75, UniRef:UniRef90_Q6MPL3
contig_2	cds	843037	843702	-	DLEPHM_00781	tolQ	Adventurous gliding motility protein R	COG:COG0811, COG:U, RefSeq:WP_011163385.1, SO:0001217, UniParc:UPI0000224A33, UniRef:UniRef100_Q6MPL4, UniRef:UniRef50_Q6MPL4, UniRef:UniRef90_Q6MPL4
contig_2	cds	843731	845776	-	DLEPHM_00782	fHA	FHA domain-containing protein	COG:COG1716, COG:T, SO:0001217, UniRef:UniRef50_K7YL80, UniRef:UniRef90_K7YL80
contig_2	cds	845851	846159	-	DLEPHM_00783		POTRA domain-containing protein	SO:0001217, UniRef:UniRef50_A0A849WME4, UniRef:UniRef90_A0A1Z3NB28
contig_2	cds	846182	847027	-	DLEPHM_00784	tadD	Adventurous gliding motility protein T	COG:COG5010, COG:W, RefSeq:WP_011163383.1, SO:0001217, UniParc:UPI0000224A31, UniRef:UniRef100_Q6MPL6, UniRef:UniRef50_A0A514X2B0, UniRef:UniRef90_Q6MPL6
contig_2	cds	847027	850227	-	DLEPHM_00785	ybgF	tol-pal system protein YbgF	COG:COG4105, COG:M, GO:0005515, RefSeq:WP_011163382.1, SO:0001217, UniParc:UPI0000224A30, UniRef:UniRef100_Q6MPL7, UniRef:UniRef50_K7YSB6, UniRef:UniRef90_K7YSB6
contig_2	cds	850231	851820	-	DLEPHM_00786		Tetratricopeptide repeat protein	RefSeq:WP_011163381.1, SO:0001217, UniParc:UPI0000224A2F, UniRef:UniRef100_Q6MPL8, UniRef:UniRef50_A0A150WSK7, UniRef:UniRef90_Q6MPL8
contig_2	cds	851817	852617	-	DLEPHM_00787		Outer membrane beta-barrel domain-containing protein	RefSeq:WP_011163380.1, SO:0001217, UniParc:UPI0000224A2E, UniRef:UniRef100_Q6MPL9, UniRef:UniRef50_Q6MPL9, UniRef:UniRef90_Q6MPL9
contig_2	cds	852631	853353	-	DLEPHM_00788		Outer membrane beta-barrel domain-containing protein	RefSeq:WP_011163379.1, SO:0001217, UniParc:UPI0000224A2D, UniRef:UniRef100_Q6MPM0, UniRef:UniRef50_M4V919, UniRef:UniRef90_Q6MPM0
contig_2	cds	853357	853824	-	DLEPHM_00789	kdsC	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase KdsC and related HAD superfamily phosphatases	COG:COG1778, COG:MR, RefSeq:WP_038452239.1, SO:0001217, UniParc:UPI000570AC5E, UniRef:UniRef100_Q6MPM1, UniRef:UniRef50_M4VP84, UniRef:UniRef90_Q6MPM1
contig_2	cds	853941	854363	-	DLEPHM_00790	mreC	Rod shape-determining protein MreC	RefSeq:WP_011163377.1, SO:0001217, UniParc:UPI0000224A2B, UniRef:UniRef100_Q6MPM2, UniRef:UniRef50_Q6MPM2, UniRef:UniRef90_Q6MPM2
contig_2	cds	854449	855237	+	DLEPHM_00791	hisJ	Glutamine transport system substrate-binding protein	COG:COG0834, COG:ET, RefSeq:WP_011163376.1, SO:0001217, UniParc:UPI0000224A2A, UniRef:UniRef100_Q6MPM3, UniRef:UniRef50_A0A1E5G3Y2, UniRef:UniRef90_Q6MPM3
contig_2	cds	855237	855980	+	DLEPHM_00792	hisM	Polar amino acid transport system permease protein	COG:COG0765, COG:E, RefSeq:WP_011163375.1, SO:0001217, UniParc:UPI0000224A29, UniRef:UniRef100_Q6MPM4, UniRef:UniRef50_A0A0N1JSI2, UniRef:UniRef90_Q6MPM4
contig_2	cds	855977	856720	+	DLEPHM_00793	glnQ	Amino acid ABC transporter ATP-binding protein	COG:COG1126, COG:E, RefSeq:WP_011163374.1, SO:0001217, UniParc:UPI0000224A28, UniRef:UniRef100_Q6MPM5, UniRef:UniRef50_P02915, UniRef:UniRef90_K7YUY9
contig_2	cds	856844	858208	+	DLEPHM_00794		Periplasmic protein	RefSeq:WP_011163373.1, SO:0001217, UniParc:UPI0000224A27, UniRef:UniRef100_Q6MPM6, UniRef:UniRef50_A0A150WP15, UniRef:UniRef90_Q6MPM6
contig_2	cds	858205	858990	-	DLEPHM_00795		VTC domain-containing protein	RefSeq:WP_011163372.1, SO:0001217, UniParc:UPI0000224A26, UniRef:UniRef100_Q6MPM7, UniRef:UniRef50_Q6MPM7, UniRef:UniRef90_Q6MPM7
contig_2	cds	858987	860147	-	DLEPHM_00796		Outer membrane protein	RefSeq:WP_011163371.1, SO:0001217, UniParc:UPI0000224A25, UniRef:UniRef100_Q6MPM8, UniRef:UniRef50_A0A1Z3NB26, UniRef:UniRef90_K7YL69
contig_2	cds	860147	861895	-	DLEPHM_00797	emrA	Fusaric acid resistance protein	COG:COG1566, COG:V, RefSeq:WP_011163370.1, SO:0001217, UniParc:UPI0000224A24, UniRef:UniRef100_Q6MPM9, UniRef:UniRef50_Q6MPM9, UniRef:UniRef90_Q6MPM9
contig_2	cds	861897	862580	-	DLEPHM_00798	sapB	DUF4956 domain-containing protein	COG:COG1285, COG:P, RefSeq:WP_011163369.1, SO:0001217, UniParc:UPI0000224A23, UniRef:UniRef100_Q6MPN0, UniRef:UniRef50_Q6MPN0, UniRef:UniRef90_Q6MPN0
contig_2	cds	862851	864161	+	DLEPHM_00799	dacB	D-alanyl-D-alanine carboxypeptidase	COG:COG2027, COG:M, RefSeq:WP_011163367.1, SO:0001217, UniParc:UPI0000224A21, UniRef:UniRef100_Q6MPN2, UniRef:UniRef50_Q6MPN2, UniRef:UniRef90_Q6MPN2
contig_2	cds	864165	864809	-	DLEPHM_00800		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011163366.1, SO:0001217, UniParc:UPI0000224A20, UniRef:UniRef100_Q6MPN3, UniRef:UniRef50_Q6MPN3, UniRef:UniRef90_Q6MPN3
contig_2	cds	864951	867062	+	DLEPHM_00801	yliI	L-sorbosone dehydrogenase	COG:COG2133, COG:G, RefSeq:WP_011163365.1, SO:0001217, UniParc:UPI0000224A1F, UniRef:UniRef100_Q6MPN4, UniRef:UniRef50_Q6MPN4, UniRef:UniRef90_Q6MPN4
contig_2	cds	867227	868273	+	DLEPHM_00802		Lipoprotein	RefSeq:WP_011163364.1, SO:0001217, UniParc:UPI0000224A1E, UniRef:UniRef100_Q6MPN5, UniRef:UniRef50_K7YUY2, UniRef:UniRef90_K7YUY2
contig_2	cds	868168	868410	-	DLEPHM_00803		hypothetical protein	
contig_2	tRNA	868627	868702	-	DLEPHM_00804	trnA	tRNA-Ala(ggc)	SO:0000254
contig_2	cds	868746	869225	+	DLEPHM_00805	wzb	Phosphotyrosine protein phosphatase	COG:COG0394, COG:T, RefSeq:WP_038451546.1, SO:0001217, UniParc:UPI00045C023D, UniRef:UniRef100_Q6MPN6, UniRef:UniRef50_Q6MPN6, UniRef:UniRef90_Q6MPN6
contig_2	cds	869222	869707	-	DLEPHM_00806	ydeE	AraC family transcriptional regulator	COG:COG3708, COG:K, RefSeq:WP_011163362.1, SO:0001217, UniParc:UPI0000224A1C, UniRef:UniRef100_Q6MPN7, UniRef:UniRef50_K7YL61, UniRef:UniRef90_K7YL61
contig_2	cds	869723	870088	-	DLEPHM_00807	yHS	TRASH transcription regulator C-terminal prokaryotic domain-containing protein	COG:COG3350, COG:P, RefSeq:WP_011163361.1, SO:0001217, UniParc:UPI0000224A1B, UniRef:UniRef100_Q6MPN8, UniRef:UniRef50_Q6MPN8, UniRef:UniRef90_Q6MPN8
contig_2	cds	870170	871150	-	DLEPHM_00808		Polysialic acid capsule expression protein	COG:COG2905, COG:T, RefSeq:WP_011163360.1, SO:0001217, UniParc:UPI0000224A1A, UniRef:UniRef100_Q6MPN9, UniRef:UniRef50_Q6MPN9, UniRef:UniRef90_Q6MPN9
contig_2	cds	871168	872832	-	DLEPHM_00809	pyrG	CTP synthase	COG:COG0504, COG:F, EC:6.3.4.2, GO:0003883, GO:0006221, GO:0006241, KEGG:K01937, RefSeq:WP_264358378.1, SO:0001217, UniParc:UPI0000224A19, UniRef:UniRef100_UPI0000224A19, UniRef:UniRef50_Q1IKC9, UniRef:UniRef90_K7YS97
contig_2	cds	872832	873575	-	DLEPHM_00810	kdsB	3-deoxy-manno-octulosonate cytidylyltransferase	COG:COG1212, COG:M, EC:2.7.7.38, GO:0005829, GO:0008690, GO:0009103, GO:0009244, GO:0033468, KEGG:K00979, RefSeq:WP_011163358.1, SO:0001217, UniParc:UPI0000224A18, UniRef:UniRef100_Q6MPP1, UniRef:UniRef50_Q6MPP1, UniRef:UniRef90_Q6MPP1
contig_2	cds	873572	874174	-	DLEPHM_00811	yihA	ribosome biogenesis GTP-binding protein YihA/YsxC	COG:COG0218, COG:D, GO:0000917, GO:0003924, GO:0005525, GO:0005737, GO:0005829, GO:0042254, GO:0043022, GO:0046872, SO:0001217, UniParc:UPI0000224A17, UniRef:UniRef100_Q6MPP2, UniRef:UniRef50_Q6MPP2, UniRef:UniRef90_Q6MPP2
contig_2	cds	874332	875561	+	DLEPHM_00812	atoC	Nitrogen assimilation regulatory protein	COG:COG2204, COG:T, RefSeq:WP_011163356.1, SO:0001217, UniParc:UPI0000224A16, UniRef:UniRef100_Q6MPP3, UniRef:UniRef50_A0A1F3SDG4, UniRef:UniRef90_Q6MPP3
contig_2	cds	875551	876534	-	DLEPHM_00813	fliL	Flagellar protein FliL	KEGG:K02415, RefSeq:WP_041583462.1, SO:0001217, UniParc:UPI00031480C8, UniRef:UniRef100_Q6MPP4, UniRef:UniRef50_K7Z7Y9, UniRef:UniRef90_K7Z7Y9
contig_2	cds	876641	877279	+	DLEPHM_00814		Lipoprotein	RefSeq:WP_038451535.1, SO:0001217, UniParc:UPI0003195111, UniRef:UniRef100_Q6MPP5, UniRef:UniRef50_A0A514WTK3, UniRef:UniRef90_K7YS94
contig_2	cds	877289	879880	-	DLEPHM_00815	polA	DNA polymerase I	COG:COG0749, COG:L, EC:2.7.7.7, GO:0003676, GO:0003677, GO:0003887, GO:0006261, GO:0008408, RefSeq:WP_011163353.1, SO:0001217, UniParc:UPI0000224A13, UniRef:UniRef100_Q6MPP6, UniRef:UniRef50_A0A952NQ34, UniRef:UniRef90_Q6MPP6
contig_2	cds	879944	880249	-	DLEPHM_00816		HTH cro/C1-type domain-containing protein	RefSeq:WP_011163352.1, SO:0001217, UniParc:UPI0000224A12, UniRef:UniRef100_Q6MPP7, UniRef:UniRef50_Q6MPP7, UniRef:UniRef90_Q6MPP7
contig_2	cds	880349	880654	-	DLEPHM_00817		Septum formation initiator	RefSeq:WP_011163351.1, SO:0001217, UniParc:UPI0000224A11, UniRef:UniRef100_Q6MPP8, UniRef:UniRef50_Q6MPP8, UniRef:UniRef90_Q6MPP8
contig_2	cds	880809	881294	+	DLEPHM_00818	aNKYR	Ankyrin domain protein	COG:COG0666, COG:T, RefSeq:WP_011163350.1, SO:0001217, UniParc:UPI0000224A10, UniRef:UniRef100_Q6MPP9, UniRef:UniRef50_Q6MPP9, UniRef:UniRef90_Q6MPP9
contig_2	cds	881298	882731	+	DLEPHM_00819	katE	Catalase	COG:COG0753, COG:P, RefSeq:WP_011163349.1, SO:0001217, UniParc:UPI0000224A0F, UniRef:UniRef100_Q6MPQ0, UniRef:UniRef50_A0A1J1ILA1, UniRef:UniRef90_K7YS91
contig_2	cds	882769	883146	-	DLEPHM_00820		Cupin type-2 domain-containing protein	RefSeq:WP_011163348.1, SO:0001217, UniParc:UPI0000224A0E, UniRef:UniRef100_Q6MPQ1, UniRef:UniRef50_A0A1Z3NB30, UniRef:UniRef90_A0A1Z3NB30
contig_2	cds	883442	884710	-	DLEPHM_00821	eno	phosphopyruvate hydratase	COG:COG0148, COG:G, EC:4.2.1.11, GO:0000015, GO:0000287, GO:0004634, GO:0005576, GO:0006096, GO:0009986, KEGG:K01689, RefSeq:WP_011163347.1, SO:0001217, UniParc:UPI0000224A0D, UniRef:UniRef100_Q6MPQ2, UniRef:UniRef50_Q3JCT1, UniRef:UniRef90_Q6MPQ2
contig_2	cds	884703	885728	-	DLEPHM_00822		hypothetical protein	RefSeq:WP_011163346.1, SO:0001217, UniParc:UPI0000224A0C, UniRef:UniRef100_Q6MPQ3, UniRef:UniRef50_M4V904, UniRef:UniRef90_K7YUX0
contig_2	cds	885855	886961	-	DLEPHM_00823	cpaF	CpaF protein	COG:COG4962, COG:W, EC:7.4.2.8, KEGG:K02283, RefSeq:WP_011163345.1, SO:0001217, UniParc:UPI0000224A0B, UniRef:UniRef100_Q6MPQ4, UniRef:UniRef50_Q6MPQ4, UniRef:UniRef90_Q6MPQ4
contig_2	cds	886986	887498	-	DLEPHM_00824		EfeO-type cupredoxin-like domain-containing protein	RefSeq:WP_226988005.1, SO:0001217, UniParc:UPI001D059A61, UniRef:UniRef100_UPI001D059A61, UniRef:UniRef50_Q6MPQ5, UniRef:UniRef90_Q6MPQ5
contig_2	cds	887458	887736	-	DLEPHM_00825		Cytochrome P450-like protein	RefSeq:WP_011163343.1, SO:0001217, UniParc:UPI0000224A09, UniRef:UniRef100_Q6MPQ6, UniRef:UniRef50_M4V6C6, UniRef:UniRef90_Q6MPQ6
contig_2	cds	887906	888496	-	DLEPHM_00826		hypothetical protein	SO:0001217, UniRef:UniRef50_Q6MPQ7, UniRef:UniRef90_Q6MPQ7
contig_2	cds	888670	889452	+	DLEPHM_00827	dsbG	Disulfide interchange protein	COG:COG1651, COG:O, RefSeq:WP_011163341.1, SO:0001217, UniParc:UPI0000224A07, UniRef:UniRef100_Q6MPQ8, UniRef:UniRef50_M4V8Z8, UniRef:UniRef90_Q6MPQ8
contig_2	cds	889567	889950	+	DLEPHM_00828		HEPN domain-containing protein	RefSeq:WP_011163340.1, SO:0001217, UniParc:UPI0000224A06, UniRef:UniRef100_Q6MPQ9, UniRef:UniRef50_Q6MPQ9, UniRef:UniRef90_Q6MPQ9
contig_2	cds	889954	890298	-	DLEPHM_00829		Lipoprotein	RefSeq:WP_011163339.1, SO:0001217, UniParc:UPI0000224A05, UniRef:UniRef100_Q6MPR0, UniRef:UniRef50_Q6MPR0, UniRef:UniRef90_Q6MPR0
contig_2	cds	890298	891257	-	DLEPHM_00830	tonB	TonB dependent receptor domain-containing protein	RefSeq:WP_011163338.1, SO:0001217, UniParc:UPI0000224A04, UniRef:UniRef100_Q6MPR1, UniRef:UniRef50_K7ZEH0, UniRef:UniRef90_K7ZEH0
contig_2	cds	891356	891820	-	DLEPHM_00831		hypothetical protein	RefSeq:WP_011163337.1, SO:0001217, UniParc:UPI0000224A03, UniRef:UniRef100_Q6MPR2, UniRef:UniRef50_Q6MPR2, UniRef:UniRef90_Q6MPR2
contig_2	cds	891949	892713	-	DLEPHM_00832		Murein L,D-transpeptidase catalytic domain family protein	RefSeq:WP_011163336.1, SO:0001217, UniParc:UPI0000224A02, UniRef:UniRef100_Q6MPR3, UniRef:UniRef50_Q6MPR3, UniRef:UniRef90_Q6MPR3
contig_2	cds	892899	893630	-	DLEPHM_00833	sfsA	DNA/RNA nuclease SfsA	COG:COG1489, COG:GT, GO:0003677, KEGG:K06206, RefSeq:WP_011163335.1, SO:0001217, UniParc:UPI0000224A01, UniRef:UniRef100_P61662, UniRef:UniRef50_P61662, UniRef:UniRef90_P61662
contig_2	cds	893798	895495	+	DLEPHM_00834	sucB	dihydrolipoyllysine-residue succinyltransferase	COG:C, COG:COG0508, EC:2.3.1.61, GO:0004149, GO:0006099, GO:0045252, SO:0001217, UniRef:UniRef50_A0A1F3TV20, UniRef:UniRef90_Q6MPR6
contig_2	cds	895562	896983	+	DLEPHM_00835	lpdA	dihydrolipoyl dehydrogenase	COG:C, COG:COG1249, EC:1.8.1.4, GO:0004148, GO:0050660, RefSeq:WP_011163332.1, SO:0001217, UniParc:UPI00002249FE, UniRef:UniRef100_Q6MPR7, UniRef:UniRef50_A0A084J3S7, UniRef:UniRef90_Q6MPR7
contig_2	cds	897064	897792	+	DLEPHM_00836	hisJ	ABC-transporter, periplasmic domain	COG:COG0834, COG:ET, RefSeq:WP_011163331.1, SO:0001217, UniParc:UPI00002249FD, UniRef:UniRef100_Q6MPR8, UniRef:UniRef50_A0A940L840, UniRef:UniRef90_Q6MPR8
contig_2	cds	897930	898568	+	DLEPHM_00837		DUF2612 domain-containing protein	RefSeq:WP_011163330.1, SO:0001217, UniParc:UPI00002249FC, UniRef:UniRef100_Q6MPR9, UniRef:UniRef50_A0A940L116, UniRef:UniRef90_Q6MPR9
contig_2	cds	898663	899088	+	DLEPHM_00838		DUF3011 domain-containing protein	RefSeq:WP_231839275.1, SO:0001217, UniParc:UPI00030A76E2, UniRef:UniRef100_Q6MPS0, UniRef:UniRef50_K7YUW4, UniRef:UniRef90_K7YUW4
contig_2	cds	899162	899893	-	DLEPHM_00839		Lipoprotein	RefSeq:WP_011163328.1, SO:0001217, UniParc:UPI00002249FA, UniRef:UniRef100_Q6MPS1, UniRef:UniRef50_K7Z7X5, UniRef:UniRef90_Q6MPS1
contig_2	cds	900059	900859	+	DLEPHM_00840	yjiK	Uncharacterized Ca-binding beta-propeller protein YjiK	COG:COG3204, COG:R, RefSeq:WP_011163327.1, SO:0001217, UniParc:UPI00002249F9, UniRef:UniRef100_Q6MPS2, UniRef:UniRef50_Q6MPS2, UniRef:UniRef90_Q6MPS2
contig_2	cds	900879	901628	-	DLEPHM_00841	oca4	Tyrosine specific protein phosphatase	COG:COG2365, COG:T, RefSeq:WP_011163326.1, SO:0001217, UniParc:UPI00002249F8, UniRef:UniRef100_Q6MPS3, UniRef:UniRef50_Q6MPS3, UniRef:UniRef90_Q6MPS3
contig_2	cds	901652	902899	+	DLEPHM_00842		Cytochrome c domain-containing protein	SO:0001217, UniParc:UPI00002249F7, UniRef:UniRef100_Q6MPS4, UniRef:UniRef50_K7YL40, UniRef:UniRef90_K7YL40
contig_2	cds	903180	904814	-	DLEPHM_00843		Leucyl-rRNA synthetase	RefSeq:WP_011163324.1, SO:0001217, UniParc:UPI00002249F6, UniRef:UniRef100_Q6MPS5, UniRef:UniRef50_A0A940L339, UniRef:UniRef90_Q6MPS5
contig_2	cds	905020	905679	+	DLEPHM_00844	lipB	lipoyl(octanoyl) transferase LipB	COG:COG0321, COG:H, EC:2.3.1.181, GO:0005737, GO:0009249, GO:0033819, RefSeq:WP_038451513.1, SO:0001217, UniParc:UPI00004C8054, UniRef:UniRef100_Q6MPS6, UniRef:UniRef50_Q6MPS6, UniRef:UniRef90_Q6MPS6
contig_2	cds	905776	906207	-	DLEPHM_00845	doxX	DoxD-like family protein	COG:COG2259, COG:S, RefSeq:WP_226988002.1, SO:0001217, UniParc:UPI00031C3BF1, UniRef:UniRef100_Q6MPS7, UniRef:UniRef50_M4VE58, UniRef:UniRef90_K7ZEG6
contig_2	cds	906277	906705	-	DLEPHM_00846		BLUF domain-containing protein	RefSeq:WP_011163321.1, SO:0001217, UniParc:UPI00002249F3, UniRef:UniRef100_Q6MPS8, UniRef:UniRef50_Q6MPS8, UniRef:UniRef90_Q6MPS8
contig_2	cds	906702	907121	-	DLEPHM_00847	maoC	MaoC family protein	COG:COG2030, COG:I, RefSeq:WP_011163320.1, SO:0001217, UniParc:UPI00002249F2, UniRef:UniRef100_Q6MPS9, UniRef:UniRef50_Q6MPS9, UniRef:UniRef90_Q6MPS9
contig_2	cds	907140	908483	-	DLEPHM_00848	ylaK	PhoH-like ATPase	COG:COG1875, COG:R, KEGG:K07175, RefSeq:WP_011163319.1, SO:0001217, UniParc:UPI00002249F1, UniRef:UniRef100_Q6MPT0, UniRef:UniRef50_A0A0D6QKV6, UniRef:UniRef90_K7Z7X1
contig_2	cds	908625	909134	-	DLEPHM_00849	pilZ	PilZ domain-containing protein	RefSeq:WP_011163318.1, SO:0001217, UniParc:UPI00002249F0, UniRef:UniRef100_Q6MPT1, UniRef:UniRef50_M4VA61, UniRef:UniRef90_K7YS69
contig_2	cds	909260	910114	+	DLEPHM_00850	tonB	TonB protein	COG:COG0810, COG:M, RefSeq:WP_144314056.1, SO:0001217, UniParc:UPI0002D68FB1, UniRef:UniRef100_Q6MPT2, UniRef:UniRef50_A0A150WJ19, UniRef:UniRef90_Q6MPT2
contig_2	cds	910111	910830	-	DLEPHM_00851		DUF3750 domain-containing protein	RefSeq:WP_041583461.1, SO:0001217, UniParc:UPI0005A150E5, UniRef:UniRef100_Q6MPT3, UniRef:UniRef50_A0A2H0ICC7, UniRef:UniRef90_A0A1Z3NB75
contig_2	cds	910893	911309	-	DLEPHM_00852	msrB	Peptide methionine sulfoxide reductase MsrB	COG:COG0229, COG:O, RefSeq:WP_011163315.1, SO:0001217, UniParc:UPI00002249ED, UniRef:UniRef100_Q6MPT4, UniRef:UniRef50_Q6MPT4, UniRef:UniRef90_Q6MPT4
contig_2	cds	911397	911969	+	DLEPHM_00853		Outer membrane protein beta-barrel domain-containing protein	RefSeq:WP_011163314.1, SO:0001217, UniParc:UPI00002249EC, UniRef:UniRef100_Q6MPT5, UniRef:UniRef50_Q6MPT5, UniRef:UniRef90_Q6MPT5
contig_2	cds	911966	913015	+	DLEPHM_00854		Putative aminopeptidase	COG:COG4324, COG:R, RefSeq:WP_011163313.1, SO:0001217, UniParc:UPI00002249EB, UniRef:UniRef100_Q6MPT6, UniRef:UniRef50_A0A514XP70, UniRef:UniRef90_Q6MPT6
contig_2	cds	913373	913906	+	DLEPHM_00855		Putative protease	RefSeq:WP_011163312.1, SO:0001217, UniParc:UPI00002249EA, UniRef:UniRef100_Q6MPT7, UniRef:UniRef50_Q6MJ53, UniRef:UniRef90_Q6MPT7
contig_2	cds	913964	916630	+	DLEPHM_00856		Secreted protein	SO:0001217, UniRef:UniRef50_Q6MPT8, UniRef:UniRef90_Q6MPT8
contig_2	cds	916630	917220	+	DLEPHM_00857		Putative cation-transporting ATPase	RefSeq:WP_011163310.1, SO:0001217, UniParc:UPI00002249E8, UniRef:UniRef100_Q6MPT9, UniRef:UniRef50_Q6MPT9, UniRef:UniRef90_Q6MPT9
